# 20260717_2043_precise_history
# 服务器地址	状态	测试有效次数	测试无效次数
121.29.169.182:8888	无效	0	322
121.29.169.197:7777	无效	0	322
121.29.169.197:8888	无效	0	322
121.29.169.1:2083	无效	0	322
121.29.169.1:7777	无效	0	322
121.29.169.1:8888	无效	0	322
121.29.169.206:8888	无效	0	322
121.29.169.207:2083	无效	0	322
121.29.169.208:7777	无效	0	322
121.29.169.208:8888	无效	0	322
121.29.169.210:7777	无效	0	322
121.29.169.210:8888	无效	0	322
121.29.169.211:7777	无效	0	322
121.29.169.211:8888	无效	0	322
121.29.169.219:7777	无效	0	322
121.29.169.219:8888	无效	0	322
121.29.169.235:7777	无效	0	322
121.29.169.235:8888	无效	0	322
121.29.169.30:7777	无效	0	322
121.29.169.30:8888	无效	0	322
121.29.169.38:7777	无效	0	322
121.29.169.38:8888	无效	0	322
121.29.169.43:2083	无效	0	322
121.29.169.46:7777	无效	0	322
121.29.169.46:8888	无效	0	322
121.29.169.53:7777	无效	0	322
121.29.169.53:8888	无效	0	322
121.29.169.55:7777	无效	0	322
121.29.169.55:8888	无效	0	322
121.29.169.64:7777	无效	0	322
121.29.169.64:8888	无效	0	322
121.29.169.94:8888	无效	0	322
121.29.180.59:9999	无效	0	322
121.29.198.186:8888	无效	0	322
121.29.215.108:2083	无效	0	322
121.29.215.109:8888	无效	0	322
121.29.215.135:7777	有效	4	318
121.29.215.135:8888	无效	0	322
121.29.215.13:7777	有效	4	318
121.29.215.13:8888	无效	0	322
121.29.215.156:7777	无效	0	322
121.29.215.156:8888	无效	0	322
121.29.215.157:2083	无效	0	322
121.29.215.175:2083	无效	0	322
121.29.215.182:2083	无效	0	322
121.29.215.187:2083	无效	0	322
121.29.215.1:2083	无效	0	322
121.29.215.1:7777	无效	0	322
121.29.215.1:8888	无效	0	322
121.29.215.214:7777	无效	0	322
121.29.215.214:8888	无效	0	322
121.29.215.217:2083	无效	0	322
121.29.215.242:7777	无效	0	322
121.29.215.242:8888	无效	0	322
121.29.215.247:7777	无效	0	322
121.29.215.247:8888	无效	0	322
121.29.215.252:2083	无效	0	322
121.29.215.50:7777	无效	0	322
121.29.215.50:8888	无效	0	322
221.194.78.22:2222	无效	0	322
221.194.78.231:2222	无效	0	322
27.184.28.88:4022	无效	0	322
27.184.29.38:4022	无效	0	322
27.184.29.93:4022	无效	0	322
27.190.81.200:7000	无效	0	322
27.191.203.209:19999	无效	0	322
39.165.155.43:8188	无效	0	322
60.3.123.207:7000	无效	0	322
60.4.29.183:8077	无效	0	322
60.4.29.1:8077	无效	0	322
60.4.30.1:8077	无效	0	322
60.4.30.55:8077	无效	0	322
60.4.30.6:8077	无效	0	322
60.4.4.23:8008	无效	0	322
60.7.56.10:4000	无效	0	322
60.7.56.55:4000	无效	0	322
60.4.31.212:8077	有效	2	260
60.4.30.177:8077	有效	123	103
121.29.215.105:2083	有效	50	137
121.29.215.65:2083	有效	32	82
60.4.29.80:8077	有效	31	3
121.29.215.51:2083	有效	34	0
