# 20260718_0914_precise_history
# 服务器地址	状态	测试有效次数	测试无效次数
114.253.58.38:4022	无效	0	325
114.254.154.163:4022	无效	0	325
114.254.32.114:8888	无效	0	325
114.254.32.130:9008	无效	0	325
114.254.32.1:18888	无效	0	325
114.254.32.1:8888	无效	0	325
114.254.32.219:18888	无效	0	325
114.254.32.220:8888	有效	4	321
114.254.32.92:8888	无效	0	325
114.254.33.163:18888	无效	0	325
114.254.33.1:18888	无效	0	325
114.254.33.1:8888	无效	0	325
114.254.33.207:18888	无效	0	325
114.254.33.216:18888	无效	0	325
114.254.33.224:8888	有效	1	324
114.254.33.252:18888	无效	0	325
114.254.34.140:18888	无效	0	325
114.254.34.151:18888	无效	0	325
114.254.34.161:8888	无效	0	325
114.254.34.19:18888	无效	0	325
114.254.34.1:18888	无效	0	325
114.254.34.1:8888	无效	0	325
114.254.34.239:8888	无效	0	325
114.254.35.180:8888	无效	0	325
114.254.35.1:18888	无效	0	325
114.254.35.1:8888	无效	0	325
114.254.35.230:18888	无效	0	325
114.254.35.255:8888	无效	0	325
114.254.35.63:8888	无效	0	325
114.254.35.67:8888	无效	0	325
114.254.35.95:8888	无效	0	325
114.254.36.109:18888	无效	0	325
114.254.36.1:18888	无效	0	325
114.254.36.1:8888	无效	0	325
114.254.36.255:18888	无效	0	325
114.254.36.33:8888	无效	0	325
114.254.36.50:18888	无效	0	325
114.254.36.73:8888	无效	0	325
114.254.36.92:8888	无效	0	325
114.254.37.151:18888	无效	0	325
114.254.37.158:18888	无效	0	325
114.254.37.191:8888	无效	0	325
114.254.37.1:18888	无效	0	325
114.254.37.1:8888	无效	0	325
114.254.37.207:8888	无效	0	325
114.254.37.228:18888	无效	0	325
114.254.37.245:8888	无效	0	325
114.254.37.46:4022	无效	0	325
114.254.38.1:18888	无效	0	325
114.254.38.1:8888	无效	0	325
114.254.38.239:8888	无效	0	325
114.254.38.27:18888	无效	0	325
114.254.38.48:18888	无效	0	325
114.254.38.4:18888	无效	0	325
114.254.39.105:8888	无效	0	325
114.254.39.133:8888	无效	0	325
114.254.39.1:18888	无效	0	325
114.254.39.1:8888	无效	0	325
114.254.39.29:8888	无效	0	325
114.254.80.170:4022	无效	0	325
114.254.80.1:4022	无效	0	325
114.254.80.1:8888	无效	0	325
114.254.81.1:4022	无效	0	325
114.254.81.1:8888	无效	0	325
114.254.81.86:4022	无效	0	325
114.254.81.99:4022	无效	0	325
114.254.82.1:4022	有效	2	323
114.254.83.177:4022	无效	0	325
114.254.83.1:4022	无效	0	325
114.254.83.1:8888	无效	0	325
114.254.83.248:4022	无效	0	325
114.254.83.46:8888	无效	0	325
114.254.83.60:8888	无效	0	325
114.254.84.173:8888	无效	0	325
114.254.84.1:4022	无效	0	325
114.254.84.231:4022	无效	0	325
114.254.85.1:4022	无效	0	325
114.254.85.1:8888	无效	0	325
114.254.86.1:4022	无效	0	325
114.254.86.1:8888	无效	0	325
114.254.86.213:8888	无效	0	325
114.254.87.121:8888	无效	0	325
114.254.87.124:4022	无效	0	325
114.254.87.127:4022	无效	0	325
114.254.87.131:4022	无效	0	325
114.254.87.1:4022	无效	0	325
114.254.87.1:8888	无效	0	325
114.254.87.211:8888	无效	0	325
114.254.89.1:8888	无效	0	325
114.254.90.115:8888	无效	0	325
114.254.90.1:8888	无效	0	325
114.254.92.1:8888	无效	0	325
114.254.95.1:8888	无效	0	325
114.254.97.129:4022	无效	0	325
123.112.211.161:4022	无效	0	325
123.113.103.85:4022	无效	0	325
123.113.109.121:4022	无效	0	325
123.113.14.142:8012	无效	0	325
123.113.14.142:8013	无效	0	325
123.113.241.62:23456	无效	0	325
123.113.32.1:4022	无效	0	325
123.113.33.1:4022	无效	0	325
123.113.34.1:4022	无效	0	325
123.113.35.1:4022	无效	0	325
123.113.35.56:4022	无效	0	325
123.113.36.1:4022	无效	0	325
123.113.37.1:4022	无效	0	325
123.113.38.1:4022	无效	0	325
123.113.39.1:4022	无效	0	325
123.114.17.76:4000	无效	0	325
123.114.198.122:12123	无效	0	325
123.115.112.30:9000	无效	0	325
123.115.116.40:4022	无效	0	325
123.116.122.82:8012	无效	0	325
123.116.127.12:8012	无效	0	325
123.118.139.209:8012	无效	0	325
123.118.14.167:4022	无效	0	325
123.118.48.1:8686	无效	0	325
123.118.49.1:8686	无效	0	325
123.118.50.175:8686	无效	0	325
123.118.50.1:8686	无效	0	325
123.118.51.16:8686	无效	0	325
123.118.51.1:8686	无效	0	325
123.118.51.64:8686	无效	0	325
123.118.52.1:8686	无效	0	325
123.118.53.151:8686	无效	0	325
123.118.53.173:8686	无效	0	325
123.118.53.1:8686	无效	0	325
123.118.53.87:8686	无效	0	325
123.118.54.1:8686	无效	0	325
123.118.54.253:8686	无效	0	325
123.118.55.17:8686	无效	0	325
123.118.55.1:8686	无效	0	325
123.118.56.166:8686	无效	0	325
123.118.56.1:8686	无效	0	325
123.118.56.249:8686	无效	0	325
123.118.56.85:8686	无效	0	325
123.118.57.1:8686	无效	0	325
123.118.58.175:8686	无效	0	325
123.118.58.1:8686	无效	0	325
123.118.59.1:8686	无效	0	325
123.118.59.252:8686	无效	0	325
123.118.60.1:8686	无效	0	325
123.118.61.1:8686	无效	0	325
123.118.62.1:8686	无效	0	325
123.118.63.190:8686	无效	0	325
123.118.63.1:8686	无效	0	325
123.120.0.38:4022	无效	0	325
123.120.2.175:8012	无效	0	325
123.120.8.54:4022	无效	0	325
123.121.5.216:4000	无效	0	325
123.122.160.240:4022	无效	0	325
123.122.88.150:8012	无效	0	325
123.123.36.220:8686	无效	0	325
124.64.217.59:8686	无效	0	325
124.64.232.253:8012	无效	0	325
124.65.0.140:20000	无效	0	325
125.34.48.39:7077	无效	0	325
221.216.136.61:4000	无效	0	325
221.216.142.44:30002	无效	0	325
221.219.101.1:4022	无效	0	325
221.219.102.1:4022	无效	0	325
221.219.103.1:4022	无效	0	325
221.219.103.1:8012	无效	0	325
221.219.179.122:4022	无效	0	325
221.219.65.4:4000	无效	0	325
221.219.75.32:4000	无效	0	325
221.219.96.1:4022	无效	0	325
221.219.97.1:4022	无效	0	325
221.219.97.23:8012	无效	0	325
221.219.98.1:4022	无效	0	325
221.219.99.1:4022	无效	0	325
221.219.99.243:4022	无效	0	325
221.220.128.1:8012	无效	0	325
221.220.128.35:8012	无效	0	325
221.220.129.104:8012	无效	0	325
221.220.129.163:8012	无效	0	325
221.220.129.1:8012	无效	0	325
221.220.130.168:9999	无效	0	325
221.220.130.1:8012	无效	0	325
221.220.131.1:8012	无效	0	325
221.220.132.128:8012	无效	0	325
221.220.132.1:8012	无效	0	325
221.220.132.211:8012	无效	0	325
221.220.133.100:8012	无效	0	325
221.220.133.1:8012	无效	0	325
221.220.134.1:8012	无效	0	325
221.220.134.224:8012	无效	0	325
221.220.135.1:8012	无效	0	325
221.220.135.222:8012	无效	0	325
221.223.16.138:8888	无效	0	325
221.223.16.181:58888	无效	0	325
221.223.19.203:58888	无效	0	325
221.223.20.158:58888	无效	0	325
221.223.21.1:58888	无效	0	325
221.223.22.1:58888	无效	0	325
221.223.23.144:58888	无效	0	325
222.128.176.173:8888	无效	0	325
222.128.179.224:8888	无效	0	325
222.128.59.113:4022	无效	0	325
222.129.161.16:4022	无效	0	325
222.129.32.148:6666	无效	0	325
222.129.33.90:8686	无效	0	325
222.129.34.74:4022	无效	0	325
222.129.36.173:10444	无效	0	325
222.129.39.202:4022	无效	0	325
222.129.99.162:8888	无效	0	325
222.130.80.193:4022	无效	0	325
222.130.87.161:4022	无效	0	325
223.72.115.186:8888	无效	0	325
223.72.115.230:8888	无效	0	325
223.72.115.32:8888	无效	0	325
223.72.115.64:8888	无效	0	325
223.72.47.109:4022	无效	0	325
123.118.58.221:8686	有效	18	247
114.254.35.6:18888	有效	24	241
114.254.88.19:4022	有效	4	261
111.196.135.156:20000	有效	81	184
111.193.235.248:9999	有效	4	261
123.118.58.18:8686	有效	18	211
114.254.37.141:18888	有效	31	198
114.254.80.116:4022	有效	2	227
111.193.234.243:9999	有效	4	225
111.193.233.71:9999	有效	3	187
114.254.36.2:18888	有效	5	185
123.118.63.153:8686	有效	25	165
123.118.52.115:8686	有效	19	171
114.241.223.57:4022	有效	9	147
123.118.54.216:8686	有效	156	0
114.254.37.164:18888	有效	31	125
114.254.80.93:4022	有效	2	154
114.254.39.148:18888	有效	32	85
114.254.84.87:4022	有效	1	116
111.193.235.120:9999	有效	3	34
123.118.53.10:8686	有效	1	36
114.254.36.250:18888	有效	33	4
