央视,#genre#
云南卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.128:5140,有效
云南卫视,http://home888.uttcare.com:8889/rtp/233.18.204.128:5140,有效
云南卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.128:5140,有效
云南卫视,http://yyf1991.top:9999/rtp/233.18.204.136:5140,有效
云南卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.136:5140,有效
云南卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.136:5140,有效
云南卫视,http://home888.uttcare.com:8889/rtp/233.18.204.136:5140,有效
云南卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.136:5140,有效
陕西卫视,http://yyf1991.top:9999/rtp/233.18.204.135:5140,有效
陕西卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.135:5140,有效
陕西卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.135:5140,有效
陕西卫视,http://home888.uttcare.com:8889/rtp/233.18.204.135:5140,有效
陕西卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.135:5140,有效
陕西卫视,http://yyf1991.top:9999/rtp/233.18.204.223:5140,有效
陕西卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.223:5140,有效
陕西卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.223:5140,有效
陕西卫视,http://home888.uttcare.com:8889/rtp/233.18.204.223:5140,有效
陕西卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.223:5140,有效
陕西卫视,http://yyf1991.top:9999/rtp/239.45.1.232:5140,无效
陕西卫视,http://cx.shscxzx.cn:8899/rtp/239.45.1.232:5140,无效
陕西卫视,http://wsc2007123.myds.me:30100/rtp/239.45.1.232:5140,无效
陕西卫视,http://home888.uttcare.com:8889/rtp/239.45.1.232:5140,无效
陕西卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.1.232:5140,无效
河南卫视,http://yyf1991.top:9999/rtp/233.18.204.105:5140,有效
河南卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.105:5140,有效
河南卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.105:5140,有效
河南卫视,http://home888.uttcare.com:8889/rtp/233.18.204.105:5140,有效
河南卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.105:5140,有效
河南卫视,http://yyf1991.top:9999/rtp/233.18.204.145:5140,有效
河南卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.145:5140,有效
河南卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.145:5140,有效
河南卫视,http://home888.uttcare.com:8889/rtp/233.18.204.145:5140,有效
河南卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.145:5140,有效
河北卫视,http://yyf1991.top:9999/rtp/233.18.204.103:5140,有效
河北卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.103:5140,有效
河北卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.103:5140,有效
河北卫视,http://home888.uttcare.com:8889/rtp/233.18.204.103:5140,有效
河北卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.103:5140,有效
河北卫视,http://yyf1991.top:9999/rtp/233.18.204.140:5140,有效
河北卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.140:5140,有效
河北卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.140:5140,有效
河北卫视,http://home888.uttcare.com:8889/rtp/233.18.204.140:5140,有效
河北卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.140:5140,有效
河北卫视,http://yyf1991.top:9999/rtp/239.45.1.44:5140,无效
河北卫视,http://cx.shscxzx.cn:8899/rtp/239.45.1.44:5140,无效
河北卫视,http://wsc2007123.myds.me:30100/rtp/239.45.1.44:5140,无效
河北卫视,http://home888.uttcare.com:8889/rtp/239.45.1.44:5140,无效
河北卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.1.44:5140,无效
山西卫视,http://yyf1991.top:9999/rtp/233.18.204.132:5140,有效
山西卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.132:5140,有效
山西卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.132:5140,有效
山西卫视,http://home888.uttcare.com:8889/rtp/233.18.204.132:5140,有效
山西卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.132:5140,有效
山西卫视,http://yyf1991.top:9999/rtp/233.18.204.211:5140,有效
山西卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.211:5140,有效
山西卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.211:5140,有效
山西卫视,http://home888.uttcare.com:8889/rtp/233.18.204.211:5140,有效
山西卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.211:5140,有效
山西卫视,http://yyf1991.top:9999/rtp/239.45.1.229:5140,无效
山西卫视,http://cx.shscxzx.cn:8899/rtp/239.45.1.229:5140,无效
山西卫视,http://wsc2007123.myds.me:30100/rtp/239.45.1.229:5140,无效
山西卫视,http://home888.uttcare.com:8889/rtp/239.45.1.229:5140,无效
山西卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.1.229:5140,无效
吉林卫视,http://yyf1991.top:9999/rtp/233.18.204.108:5140,有效
吉林卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.108:5140,有效
吉林卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.108:5140,有效
吉林卫视,http://home888.uttcare.com:8889/rtp/233.18.204.108:5140,有效
吉林卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.108:5140,有效
吉林卫视,http://yyf1991.top:9999/rtp/233.18.204.131:5140,有效
吉林卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.131:5140,有效
吉林卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.131:5140,有效
吉林卫视,http://home888.uttcare.com:8889/rtp/233.18.204.131:5140,有效
吉林卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.131:5140,有效
吉林卫视,http://yyf1991.top:9999/rtp/239.45.0.6:5140,无效
吉林卫视,http://cx.shscxzx.cn:8899/rtp/239.45.0.6:5140,无效
吉林卫视,http://wsc2007123.myds.me:30100/rtp/239.45.0.6:5140,无效
吉林卫视,http://home888.uttcare.com:8889/rtp/239.45.0.6:5140,无效
吉林卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.0.6:5140,无效
新疆卫视,http://yyf1991.top:9999/rtp/233.18.204.147:5140,有效
新疆卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.147:5140,有效
新疆卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.147:5140,有效
新疆卫视,http://home888.uttcare.com:8889/rtp/233.18.204.147:5140,有效
新疆卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.147:5140,有效
新疆卫视,http://yyf1991.top:9999/rtp/233.18.204.220:5140,有效
新疆卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.220:5140,有效
新疆卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.220:5140,有效
新疆卫视,http://home888.uttcare.com:8889/rtp/233.18.204.220:5140,有效
新疆卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.220:5140,有效
内蒙古卫视,http://yyf1991.top:9999/rtp/233.18.204.141:5140,有效
内蒙古卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.141:5140,有效
内蒙古卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.141:5140,有效
内蒙古卫视,http://home888.uttcare.com:8889/rtp/233.18.204.141:5140,有效
内蒙古卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.141:5140,有效
内蒙古卫视,http://yyf1991.top:9999/rtp/233.18.204.217:5140,有效
内蒙古卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.217:5140,有效
内蒙古卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.217:5140,有效
内蒙古卫视,http://home888.uttcare.com:8889/rtp/233.18.204.217:5140,有效
内蒙古卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.217:5140,有效
内蒙古卫视,http://yyf1991.top:9999/rtp/239.45.1.238:5140,无效
内蒙古卫视,http://cx.shscxzx.cn:8899/rtp/239.45.1.238:5140,无效
内蒙古卫视,http://wsc2007123.myds.me:30100/rtp/239.45.1.238:5140,无效
内蒙古卫视,http://home888.uttcare.com:8889/rtp/239.45.1.238:5140,无效
内蒙古卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.1.238:5140,无效
广西卫视,http://yyf1991.top:9999/rtp/233.18.204.107:5140,有效
广西卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.107:5140,有效
广西卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.107:5140,有效
广西卫视,http://home888.uttcare.com:8889/rtp/233.18.204.107:5140,有效
广西卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.107:5140,有效
广西卫视,http://yyf1991.top:9999/rtp/233.18.204.123:5140,有效
广西卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.123:5140,有效
广西卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.123:5140,有效
广西卫视,http://home888.uttcare.com:8889/rtp/233.18.204.123:5140,有效
广西卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.123:5140,有效
广西卫视,http://yyf1991.top:9999/rtp/239.45.0.5:5140,无效
广西卫视,http://cx.shscxzx.cn:8899/rtp/239.45.0.5:5140,无效
广西卫视,http://wsc2007123.myds.me:30100/rtp/239.45.0.5:5140,无效
广西卫视,http://home888.uttcare.com:8889/rtp/239.45.0.5:5140,无效
广西卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.0.5:5140,无效
海南卫视,http://yyf1991.top:9999/rtp/233.18.204.102:5140,有效
海南卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.102:5140,有效
海南卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.102:5140,有效
海南卫视,http://home888.uttcare.com:8889/rtp/233.18.204.102:5140,有效
海南卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.102:5140,有效
海南卫视,http://yyf1991.top:9999/rtp/233.18.204.122:5140,有效
海南卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.122:5140,有效
海南卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.122:5140,有效
海南卫视,http://home888.uttcare.com:8889/rtp/233.18.204.122:5140,有效
海南卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.122:5140,有效
海南卫视,http://yyf1991.top:9999/rtp/239.45.1.81:5140,无效
海南卫视,http://cx.shscxzx.cn:8899/rtp/239.45.1.81:5140,无效
海南卫视,http://wsc2007123.myds.me:30100/rtp/239.45.1.81:5140,无效
海南卫视,http://home888.uttcare.com:8889/rtp/239.45.1.81:5140,无效
海南卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.1.81:5140,无效
甘肃卫视,http://yyf1991.top:9999/rtp/233.18.204.110:5140,有效
甘肃卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.110:5140,有效
甘肃卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.110:5140,有效
甘肃卫视,http://home888.uttcare.com:8889/rtp/233.18.204.110:5140,有效
甘肃卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.110:5140,有效
甘肃卫视,http://yyf1991.top:9999/rtp/233.18.204.137:5140,有效
甘肃卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.137:5140,有效
甘肃卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.137:5140,有效
甘肃卫视,http://home888.uttcare.com:8889/rtp/233.18.204.137:5140,有效
甘肃卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.137:5140,有效
青海卫视,http://yyf1991.top:9999/rtp/233.18.204.112:5140,有效
青海卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.112:5140,有效
青海卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.112:5140,有效
青海卫视,http://home888.uttcare.com:8889/rtp/233.18.204.112:5140,有效
青海卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.112:5140,有效
青海卫视,http://yyf1991.top:9999/rtp/233.18.204.133:5140,有效
青海卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.133:5140,有效
青海卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.133:5140,有效
青海卫视,http://home888.uttcare.com:8889/rtp/233.18.204.133:5140,有效
青海卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.133:5140,有效
青海卫视,http://yyf1991.top:9999/rtp/239.45.0.37:5140,无效
青海卫视,http://cx.shscxzx.cn:8899/rtp/239.45.0.37:5140,无效
青海卫视,http://wsc2007123.myds.me:30100/rtp/239.45.0.37:5140,无效
青海卫视,http://home888.uttcare.com:8889/rtp/239.45.0.37:5140,无效
青海卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.0.37:5140,无效
宁夏卫视,http://yyf1991.top:9999/rtp/233.18.204.117:5140,有效
宁夏卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.117:5140,有效
宁夏卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.117:5140,有效
宁夏卫视,http://home888.uttcare.com:8889/rtp/233.18.204.117:5140,有效
宁夏卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.117:5140,有效
宁夏卫视,http://yyf1991.top:9999/rtp/233.18.204.230:5140,无效
宁夏卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.230:5140,无效
宁夏卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.230:5140,无效
宁夏卫视,http://home888.uttcare.com:8889/rtp/233.18.204.230:5140,无效
宁夏卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.230:5140,无效
宁夏卫视,http://yyf1991.top:9999/rtp/239.45.1.213:5140,无效
宁夏卫视,http://cx.shscxzx.cn:8899/rtp/239.45.1.213:5140,无效
宁夏卫视,http://wsc2007123.myds.me:30100/rtp/239.45.1.213:5140,无效
宁夏卫视,http://home888.uttcare.com:8889/rtp/239.45.1.213:5140,无效
宁夏卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.1.213:5140,无效
西藏卫视,http://yyf1991.top:9999/rtp/233.18.204.134:5140,有效
西藏卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.134:5140,有效
西藏卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.134:5140,有效
西藏卫视,http://home888.uttcare.com:8889/rtp/233.18.204.134:5140,有效
西藏卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.134:5140,有效
西藏卫视,http://yyf1991.top:9999/rtp/233.18.204.222:5140,有效
西藏卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.222:5140,有效
西藏卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.222:5140,有效
西藏卫视,http://home888.uttcare.com:8889/rtp/233.18.204.222:5140,有效
西藏卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.222:5140,有效
西藏卫视,http://yyf1991.top:9999/rtp/239.45.1.231:5140,无效
西藏卫视,http://cx.shscxzx.cn:8899/rtp/239.45.1.231:5140,无效
西藏卫视,http://wsc2007123.myds.me:30100/rtp/239.45.1.231:5140,无效
西藏卫视,http://home888.uttcare.com:8889/rtp/239.45.1.231:5140,无效
西藏卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.1.231:5140,无效
兵团卫视,http://yyf1991.top:9999/rtp/233.18.204.148:5140,有效
兵团卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.148:5140,有效
兵团卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.148:5140,有效
兵团卫视,http://home888.uttcare.com:8889/rtp/233.18.204.148:5140,有效
兵团卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.148:5140,有效
兵团卫视,http://yyf1991.top:9999/rtp/233.18.204.221:5140,有效
兵团卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.221:5140,有效
兵团卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.221:5140,有效
兵团卫视,http://home888.uttcare.com:8889/rtp/233.18.204.221:5140,有效
兵团卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.221:5140,有效
三沙卫视,http://yyf1991.top:9999/rtp/233.18.204.149:5140,有效
三沙卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.149:5140,有效
三沙卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.149:5140,有效
三沙卫视,http://home888.uttcare.com:8889/rtp/233.18.204.149:5140,有效
三沙卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.149:5140,有效
三沙卫视,http://yyf1991.top:9999/rtp/233.18.204.172:5140,有效
三沙卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.172:5140,有效
三沙卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.172:5140,有效
三沙卫视,http://home888.uttcare.com:8889/rtp/233.18.204.172:5140,有效
三沙卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.172:5140,有效
三沙卫视,http://yyf1991.top:9999/rtp/239.45.0.56:5140,无效
三沙卫视,http://cx.shscxzx.cn:8899/rtp/239.45.0.56:5140,无效
三沙卫视,http://wsc2007123.myds.me:30100/rtp/239.45.0.56:5140,无效
三沙卫视,http://home888.uttcare.com:8889/rtp/239.45.0.56:5140,无效
三沙卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.0.56:5140,无效
延边卫视,http://yyf1991.top:9999/rtp/233.18.204.155:5140,有效
延边卫视,http://cx.shscxzx.cn:8899/rtp/233.18.204.155:5140,有效
延边卫视,http://wsc2007123.myds.me:30100/rtp/233.18.204.155:5140,有效
延边卫视,http://home888.uttcare.com:8889/rtp/233.18.204.155:5140,有效
延边卫视,http://shenhua.asuscomm.com:8888/rtp/233.18.204.155:5140,有效
延边卫视,http://yyf1991.top:9999/rtp/239.45.0.39:5140,无效
延边卫视,http://cx.shscxzx.cn:8899/rtp/239.45.0.39:5140,无效
延边卫视,http://wsc2007123.myds.me:30100/rtp/239.45.0.39:5140,无效
延边卫视,http://home888.uttcare.com:8889/rtp/239.45.0.39:5140,无效
延边卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.0.39:5140,无效
康巴卫视,http://yyf1991.top:9999/rtp/239.45.1.251:5140,无效
康巴卫视,http://cx.shscxzx.cn:8899/rtp/239.45.1.251:5140,无效
康巴卫视,http://wsc2007123.myds.me:30100/rtp/239.45.1.251:5140,无效
康巴卫视,http://home888.uttcare.com:8889/rtp/239.45.1.251:5140,无效
康巴卫视,http://shenhua.asuscomm.com:8888/rtp/239.45.1.251:5140,无效
卡酷动画,http://yyf1991.top:9999/rtp/233.18.204.109:5140,有效
卡酷动画,http://cx.shscxzx.cn:8899/rtp/233.18.204.109:5140,有效
卡酷动画,http://wsc2007123.myds.me:30100/rtp/233.18.204.109:5140,有效
卡酷动画,http://home888.uttcare.com:8889/rtp/233.18.204.109:5140,有效
卡酷动画,http://shenhua.asuscomm.com:8888/rtp/233.18.204.109:5140,有效
卡酷动画,http://yyf1991.top:9999/rtp/233.18.204.152:5140,有效
卡酷动画,http://cx.shscxzx.cn:8899/rtp/233.18.204.152:5140,有效
卡酷动画,http://wsc2007123.myds.me:30100/rtp/233.18.204.152:5140,有效
卡酷动画,http://home888.uttcare.com:8889/rtp/233.18.204.152:5140,有效
卡酷动画,http://shenhua.asuscomm.com:8888/rtp/233.18.204.152:5140,有效
哈哈炫动,http://yyf1991.top:9999/rtp/233.18.204.54:5140,无效
哈哈炫动,http://cx.shscxzx.cn:8899/rtp/233.18.204.54:5140,无效
哈哈炫动,http://wsc2007123.myds.me:30100/rtp/233.18.204.54:5140,无效
哈哈炫动,http://home888.uttcare.com:8889/rtp/233.18.204.54:5140,无效
哈哈炫动,http://shenhua.asuscomm.com:8888/rtp/233.18.204.54:5140,无效
哈哈炫动,http://yyf1991.top:9999/rtp/233.18.204.7:5140,无效
哈哈炫动,http://cx.shscxzx.cn:8899/rtp/233.18.204.7:5140,无效
哈哈炫动,http://wsc2007123.myds.me:30100/rtp/233.18.204.7:5140,无效
哈哈炫动,http://home888.uttcare.com:8889/rtp/233.18.204.7:5140,无效
哈哈炫动,http://shenhua.asuscomm.com:8888/rtp/233.18.204.7:5140,无效
哈哈炫动,http://yyf1991.top:9999/rtp/239.45.1.55:5140,无效
哈哈炫动,http://cx.shscxzx.cn:8899/rtp/239.45.1.55:5140,无效
哈哈炫动,http://wsc2007123.myds.me:30100/rtp/239.45.1.55:5140,无效
哈哈炫动,http://home888.uttcare.com:8889/rtp/239.45.1.55:5140,无效
哈哈炫动,http://shenhua.asuscomm.com:8888/rtp/239.45.1.55:5140,无效
金鹰卡通,http://yyf1991.top:9999/rtp/233.18.204.113:5140,有效
金鹰卡通,http://cx.shscxzx.cn:8899/rtp/233.18.204.113:5140,有效
金鹰卡通,http://wsc2007123.myds.me:30100/rtp/233.18.204.113:5140,有效
金鹰卡通,http://home888.uttcare.com:8889/rtp/233.18.204.113:5140,有效
金鹰卡通,http://shenhua.asuscomm.com:8888/rtp/233.18.204.113:5140,有效
金鹰卡通,http://yyf1991.top:9999/rtp/233.18.204.150:5140,有效
金鹰卡通,http://cx.shscxzx.cn:8899/rtp/233.18.204.150:5140,有效
金鹰卡通,http://wsc2007123.myds.me:30100/rtp/233.18.204.150:5140,有效
金鹰卡通,http://home888.uttcare.com:8889/rtp/233.18.204.150:5140,有效
金鹰卡通,http://shenhua.asuscomm.com:8888/rtp/233.18.204.150:5140,有效
金鹰卡通,http://yyf1991.top:9999/rtp/239.45.3.233:5140,无效
金鹰卡通,http://cx.shscxzx.cn:8899/rtp/239.45.3.233:5140,无效
金鹰卡通,http://wsc2007123.myds.me:30100/rtp/239.45.3.233:5140,无效
金鹰卡通,http://home888.uttcare.com:8889/rtp/239.45.3.233:5140,无效
金鹰卡通,http://shenhua.asuscomm.com:8888/rtp/239.45.3.233:5140,无效
金鹰卡通,http://yyf1991.top:9999/rtp/239.45.0.38:5140,无效
金鹰卡通,http://cx.shscxzx.cn:8899/rtp/239.45.0.38:5140,无效
金鹰卡通,http://wsc2007123.myds.me:30100/rtp/239.45.0.38:5140,无效
金鹰卡通,http://home888.uttcare.com:8889/rtp/239.45.0.38:5140,无效
金鹰卡通,http://shenhua.asuscomm.com:8888/rtp/239.45.0.38:5140,无效
嘉佳卡通,http://yyf1991.top:9999/rtp/233.18.204.151:5140,有效
嘉佳卡通,http://cx.shscxzx.cn:8899/rtp/233.18.204.151:5140,有效
嘉佳卡通,http://wsc2007123.myds.me:30100/rtp/233.18.204.151:5140,有效
嘉佳卡通,http://home888.uttcare.com:8889/rtp/233.18.204.151:5140,有效
嘉佳卡通,http://shenhua.asuscomm.com:8888/rtp/233.18.204.151:5140,有效
地方,#genre#
102号[768*576],http://yyf1991.top:9999/rtp/239.45.3.102:5140,无效
102号[768*576],http://cx.shscxzx.cn:8899/rtp/239.45.3.102:5140,无效
102号[768*576],http://wsc2007123.myds.me:30100/rtp/239.45.3.102:5140,无效
102号[768*576],http://home888.uttcare.com:8889/rtp/239.45.3.102:5140,无效
102号[768*576],http://shenhua.asuscomm.com:8888/rtp/239.45.3.102:5140,无效
103号[1280*720],http://yyf1991.top:9999/rtp/239.45.3.103:5140,无效
103号[1280*720],http://cx.shscxzx.cn:8899/rtp/239.45.3.103:5140,无效
103号[1280*720],http://wsc2007123.myds.me:30100/rtp/239.45.3.103:5140,无效
103号[1280*720],http://home888.uttcare.com:8889/rtp/239.45.3.103:5140,无效
103号[1280*720],http://shenhua.asuscomm.com:8888/rtp/239.45.3.103:5140,无效
103号[768*576],http://yyf1991.top:9999/rtp/239.45.1.103:5140,无效
103号[768*576],http://cx.shscxzx.cn:8899/rtp/239.45.1.103:5140,无效
103号[768*576],http://wsc2007123.myds.me:30100/rtp/239.45.1.103:5140,无效
103号[768*576],http://home888.uttcare.com:8889/rtp/239.45.1.103:5140,无效
103号[768*576],http://shenhua.asuscomm.com:8888/rtp/239.45.1.103:5140,无效
107号[0*0],http://yyf1991.top:9999/rtp/239.45.1.107:5140,无效
107号[0*0],http://cx.shscxzx.cn:8899/rtp/239.45.1.107:5140,无效
107号[0*0],http://wsc2007123.myds.me:30100/rtp/239.45.1.107:5140,无效
107号[0*0],http://home888.uttcare.com:8889/rtp/239.45.1.107:5140,无效
107号[0*0],http://shenhua.asuscomm.com:8888/rtp/239.45.1.107:5140,无效
109号[0*0],http://yyf1991.top:9999/rtp/239.45.1.109:5140,无效
109号[0*0],http://cx.shscxzx.cn:8899/rtp/239.45.1.109:5140,无效
109号[0*0],http://wsc2007123.myds.me:30100/rtp/239.45.1.109:5140,无效
109号[0*0],http://home888.uttcare.com:8889/rtp/239.45.1.109:5140,无效
109号[0*0],http://shenhua.asuscomm.com:8888/rtp/239.45.1.109:5140,无效
10号,http://yyf1991.top:9999/rtp/239.45.0.10:5140,无效
10号,http://cx.shscxzx.cn:8899/rtp/239.45.0.10:5140,无效
10号,http://wsc2007123.myds.me:30100/rtp/239.45.0.10:5140,无效
10号,http://home888.uttcare.com:8889/rtp/239.45.0.10:5140,无效
10号,http://shenhua.asuscomm.com:8888/rtp/239.45.0.10:5140,无效
110号[768*576],http://yyf1991.top:9999/rtp/239.45.1.110:5140,无效
110号[768*576],http://cx.shscxzx.cn:8899/rtp/239.45.1.110:5140,无效
110号[768*576],http://wsc2007123.myds.me:30100/rtp/239.45.1.110:5140,无效
110号[768*576],http://home888.uttcare.com:8889/rtp/239.45.1.110:5140,无效
110号[768*576],http://shenhua.asuscomm.com:8888/rtp/239.45.1.110:5140,无效
111号[1047*576],http://yyf1991.top:9999/rtp/239.45.3.111:5140,无效
111号[1047*576],http://cx.shscxzx.cn:8899/rtp/239.45.3.111:5140,无效
111号[1047*576],http://wsc2007123.myds.me:30100/rtp/239.45.3.111:5140,无效
111号[1047*576],http://home888.uttcare.com:8889/rtp/239.45.3.111:5140,无效
111号[1047*576],http://shenhua.asuscomm.com:8888/rtp/239.45.3.111:5140,无效
111号[785*576],http://yyf1991.top:9999/rtp/239.45.1.111:5140,无效
111号[785*576],http://cx.shscxzx.cn:8899/rtp/239.45.1.111:5140,无效
111号[785*576],http://wsc2007123.myds.me:30100/rtp/239.45.1.111:5140,无效
111号[785*576],http://home888.uttcare.com:8889/rtp/239.45.1.111:5140,无效
111号[785*576],http://shenhua.asuscomm.com:8888/rtp/239.45.1.111:5140,无效
112号[1047*576],http://yyf1991.top:9999/rtp/239.45.3.112:5140,无效
112号[1047*576],http://cx.shscxzx.cn:8899/rtp/239.45.3.112:5140,无效
112号[1047*576],http://wsc2007123.myds.me:30100/rtp/239.45.3.112:5140,无效
112号[1047*576],http://home888.uttcare.com:8889/rtp/239.45.3.112:5140,无效
112号[1047*576],http://shenhua.asuscomm.com:8888/rtp/239.45.3.112:5140,无效
112号[768*576],http://yyf1991.top:9999/rtp/239.45.1.112:5140,无效
112号[768*576],http://cx.shscxzx.cn:8899/rtp/239.45.1.112:5140,无效
112号[768*576],http://wsc2007123.myds.me:30100/rtp/239.45.1.112:5140,无效
112号[768*576],http://home888.uttcare.com:8889/rtp/239.45.1.112:5140,无效
112号[768*576],http://shenhua.asuscomm.com:8888/rtp/239.45.1.112:5140,无效
113号[768*576],http://yyf1991.top:9999/rtp/239.45.1.113:5140,无效
113号[768*576],http://cx.shscxzx.cn:8899/rtp/239.45.1.113:5140,无效
113号[768*576],http://wsc2007123.myds.me:30100/rtp/239.45.1.113:5140,无效
113号[768*576],http://home888.uttcare.com:8889/rtp/239.45.1.113:5140,无效
113号[768*576],http://shenhua.asuscomm.com:8888/rtp/239.45.1.113:5140,无效
113号[768*576],http://yyf1991.top:9999/rtp/239.45.3.113:5140,无效
113号[768*576],http://cx.shscxzx.cn:8899/rtp/239.45.3.113:5140,无效
113号[768*576],http://wsc2007123.myds.me:30100/rtp/239.45.3.113:5140,无效
