央视,#genre#
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.200.243:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.200.243:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.200.243:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.200.243:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.200.243:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.200.247:5140,有效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.200.247:5140,有效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.200.247:5140,有效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.200.247:5140,有效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.200.247:5140,有效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.200.44:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.200.44:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.200.44:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.200.44:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.200.44:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.200.72:5140,有效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.200.72:5140,有效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.200.72:5140,有效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.200.72:5140,有效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.200.72:5140,有效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.200.99:5140,有效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.200.99:5140,有效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.200.99:5140,有效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.200.99:5140,有效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.200.99:5140,有效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.127:5140,有效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.127:5140,有效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.127:5140,有效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.127:5140,有效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.127:5140,有效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.128:5140,有效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.128:5140,有效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.128:5140,有效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.128:5140,有效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.128:5140,有效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.129:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.129:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.129:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.129:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.129:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.130:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.130:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.130:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.130:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.130:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.131:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.131:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.131:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.131:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.131:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.135:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.135:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.135:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.135:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.135:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.147:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.147:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.147:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.147:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.147:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.160:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.160:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.160:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.160:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.160:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.164:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.164:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.164:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.164:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.164:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.165:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.165:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.165:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.165:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.165:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.166:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.166:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.166:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.166:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.166:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.167:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.167:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.167:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.167:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.167:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.170:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.170:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.170:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.170:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.170:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.171:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.171:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.171:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.171:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.171:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.1:5140,有效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.1:5140,有效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.1:5140,有效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.1:5140,有效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.1:5140,有效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.200:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.200:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.200:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.200:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.200:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.208:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.208:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.208:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.208:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.208:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.209:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.209:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.209:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.209:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.209:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.210:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.210:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.210:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.210:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.210:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.211:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.211:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.211:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.211:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.211:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.212:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.212:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.212:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.212:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.212:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.213:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.213:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.213:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.213:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.213:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.214:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.214:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.214:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.214:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.214:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.215:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.215:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.215:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.215:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.215:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.216:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.216:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.216:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.216:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.216:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.217:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.217:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.217:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.217:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.217:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.219:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.219:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.219:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.219:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.219:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.226:5140,有效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.226:5140,有效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.226:5140,有效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.226:5140,有效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.226:5140,有效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.228:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.228:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.228:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.228:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.228:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.229:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.229:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.229:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.229:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.229:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.230:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.230:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.230:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.230:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.230:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.232:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.232:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.232:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.232:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.232:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.233:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.233:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.233:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.233:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.233:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.234:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.234:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.234:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.234:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.234:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.235:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.235:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.235:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.235:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.235:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.236:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.236:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.236:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.236:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.236:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.237:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.237:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.237:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.237:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.237:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.238:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.238:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.238:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.238:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.238:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.239:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.239:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.239:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.239:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.239:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.249:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.249:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.249:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.249:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.249:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.250:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.250:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.250:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.250:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.250:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.251:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.251:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.251:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.251:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.251:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.252:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.252:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.252:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.252:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.252:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.253:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.253:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.253:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.253:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.253:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.254:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.254:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.254:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.254:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.254:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.31:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.31:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.31:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.31:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.31:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.54:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.54:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.54:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.54:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.54:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.88:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.88:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.88:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.88:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.88:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.92:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.92:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.92:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.92:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.92:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.94:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.94:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.94:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.94:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.94:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.95:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.95:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.95:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.95:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.95:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.96:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.96:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.96:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.96:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.96:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.97:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.97:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.97:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.97:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.97:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.99:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.99:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.99:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.201.99:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.201.99:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.202.21:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.202.21:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.202.21:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.202.21:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.202.21:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.202.22:5140,无效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.202.22:5140,无效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.202.22:5140,无效
CCTV1,http://hs.hejd.net:7088/rtp/233.50.202.22:5140,无效
CCTV1,http://t.zjhuct.icu:8889/rtp/233.50.202.22:5140,无效
CCTV1,http://renhaifeng.synology.me:4022/rtp/233.50.201.222:5140,有效
CCTV1,http://zjhuct.synology.me:8881/rtp/233.50.201.222:5140,有效
CCTV1,http://zjhuct.icu:8889/rtp/233.50.201.222:5140,有效
