央视,#genre#
金鹰纪实高清,http://j1900.silicaite.top:58888/rtp/239.49.8.203:6000
金鹰纪实高清,http://clnas.heylc.com:4022/rtp/239.49.8.203:6000
金鹰纪实高清,http://istoreos.sclvip.top:8787/rtp/239.49.8.203:6000
付费,#genre#
都市剧场,http://114.222.8.67:8001/rtp/239.49.1.170:6000
都市剧场,http://dx.joygala.cn:8118/rtp/239.49.1.170:6000
都市剧场,http://j1900.silicaite.top:58888/rtp/239.49.1.170:6000
都市剧场,http://clnas.heylc.com:4022/rtp/239.49.1.170:6000
都市剧场,http://istoreos.sclvip.top:8787/rtp/239.49.1.170:6000
都市剧场,http://114.222.8.67:8001/rtp/239.49.8.45:8044
都市剧场,http://dx.joygala.cn:8118/rtp/239.49.8.45:8044
都市剧场,http://j1900.silicaite.top:58888/rtp/239.49.8.45:8044
都市剧场,http://clnas.heylc.com:4022/rtp/239.49.8.45:8044
都市剧场,http://istoreos.sclvip.top:8787/rtp/239.49.8.45:8044
金色学堂,http://114.222.8.67:8001/rtp/239.49.0.31:8240
金色学堂,http://dx.joygala.cn:8118/rtp/239.49.0.31:8240
金色学堂,http://j1900.silicaite.top:58888/rtp/239.49.0.31:8240
金色学堂,http://clnas.heylc.com:4022/rtp/239.49.0.31:8240
金色学堂,http://istoreos.sclvip.top:8787/rtp/239.49.0.31:8240
影视,#genre#
江苏影视,http://114.222.8.67:8001/rtp/239.49.0.20:8152
江苏影视,http://dx.joygala.cn:8118/rtp/239.49.0.20:8152
江苏影视,http://j1900.silicaite.top:58888/rtp/239.49.0.20:8152
江苏影视,http://clnas.heylc.com:4022/rtp/239.49.0.20:8152
江苏影视,http://istoreos.sclvip.top:8787/rtp/239.49.0.20:8152
国教,#genre#
CGTN,http://114.222.8.67:8001/rtp/239.49.0.9:8064
CGTN,http://dx.joygala.cn:8118/rtp/239.49.0.9:8064
CGTN,http://j1900.silicaite.top:58888/rtp/239.49.0.9:8064
CGTN,http://clnas.heylc.com:4022/rtp/239.49.0.9:8064
CGTN,http://istoreos.sclvip.top:8787/rtp/239.49.0.9:8064
数字,#genre#
中国天气-HD,http://114.222.8.67:8001/rtp/239.49.0.94:8000
中国天气-HD,http://dx.joygala.cn:8118/rtp/239.49.0.94:8000
中国天气-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.94:8000
中国天气-HD,http://clnas.heylc.com:4022/rtp/239.49.0.94:8000
中国天气-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.94:8000
书画-HD,http://114.222.8.67:8001/rtp/239.49.0.123:8000
书画-HD,http://dx.joygala.cn:8118/rtp/239.49.0.123:8000
书画-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.123:8000
书画-HD,http://clnas.heylc.com:4022/rtp/239.49.0.123:8000
书画-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.123:8000
优购物-HD,http://114.222.8.67:8001/rtp/239.49.0.85:8000
优购物-HD,http://dx.joygala.cn:8118/rtp/239.49.0.85:8000
优购物-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.85:8000
优购物-HD,http://clnas.heylc.com:4022/rtp/239.49.0.85:8000
优购物-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.85:8000
卡酷少儿-HD,http://114.222.8.67:8001/rtp/239.49.0.148:8000
卡酷少儿-HD,http://dx.joygala.cn:8118/rtp/239.49.0.148:8000
卡酷少儿-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.148:8000
卡酷少儿-HD,http://clnas.heylc.com:4022/rtp/239.49.0.148:8000
卡酷少儿-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.148:8000
四海钓鱼-HD,http://114.222.8.67:8001/rtp/239.49.1.80:8000
四海钓鱼-HD,http://dx.joygala.cn:8118/rtp/239.49.1.80:8000
四海钓鱼-HD,http://j1900.silicaite.top:58888/rtp/239.49.1.80:8000
四海钓鱼-HD,http://clnas.heylc.com:4022/rtp/239.49.1.80:8000
四海钓鱼-HD,http://istoreos.sclvip.top:8787/rtp/239.49.1.80:8000
天元围棋-HD,http://114.222.8.67:8001/rtp/239.49.1.79:8000
天元围棋-HD,http://dx.joygala.cn:8118/rtp/239.49.1.79:8000
天元围棋-HD,http://j1900.silicaite.top:58888/rtp/239.49.1.79:8000
天元围棋-HD,http://clnas.heylc.com:4022/rtp/239.49.1.79:8000
天元围棋-HD,http://istoreos.sclvip.top:8787/rtp/239.49.1.79:8000
家有购物-HD,http://114.222.8.67:8001/rtp/239.49.8.124:8000
家有购物-HD,http://dx.joygala.cn:8118/rtp/239.49.8.124:8000
家有购物-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.124:8000
家有购物-HD,http://clnas.heylc.com:4022/rtp/239.49.8.124:8000
家有购物-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.124:8000
快乐垂钓-HD,http://114.222.8.67:8001/rtp/239.49.0.114:8000
快乐垂钓-HD,http://dx.joygala.cn:8118/rtp/239.49.0.114:8000
快乐垂钓-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.114:8000
快乐垂钓-HD,http://clnas.heylc.com:4022/rtp/239.49.0.114:8000
快乐垂钓-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.114:8000
文物宝库-HD,http://114.222.8.67:8001/rtp/239.49.0.209:8000
文物宝库-HD,http://dx.joygala.cn:8118/rtp/239.49.0.209:8000
文物宝库-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.209:8000
文物宝库-HD,http://clnas.heylc.com:4022/rtp/239.49.0.209:8000
文物宝库-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.209:8000
梨园-HD,http://114.222.8.67:8001/rtp/239.49.8.193:8000
梨园-HD,http://dx.joygala.cn:8118/rtp/239.49.8.193:8000
梨园-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.193:8000
梨园-HD,http://clnas.heylc.com:4022/rtp/239.49.8.193:8000
梨园-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.193:8000
武术世界-HD,http://114.222.8.67:8001/rtp/239.49.0.205:8000
武术世界-HD,http://dx.joygala.cn:8118/rtp/239.49.0.205:8000
武术世界-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.205:8000
武术世界-HD,http://clnas.heylc.com:4022/rtp/239.49.0.205:8000
武术世界-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.205:8000
睛彩广场舞-HD,http://114.222.8.67:8001/rtp/239.49.8.64:8000
睛彩广场舞-HD,http://dx.joygala.cn:8118/rtp/239.49.8.64:8000
睛彩广场舞-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.64:8000
睛彩广场舞-HD,http://clnas.heylc.com:4022/rtp/239.49.8.64:8000
睛彩广场舞-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.64:8000
睛彩竞技-HD,http://114.222.8.67:8001/rtp/239.49.8.39:8000
睛彩竞技-HD,http://dx.joygala.cn:8118/rtp/239.49.8.39:8000
睛彩竞技-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.39:8000
睛彩竞技-HD,http://clnas.heylc.com:4022/rtp/239.49.8.39:8000
睛彩竞技-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.39:8000
睛彩篮球-HD,http://114.222.8.67:8001/rtp/239.49.8.42:8000
睛彩篮球-HD,http://dx.joygala.cn:8118/rtp/239.49.8.42:8000
睛彩篮球-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.42:8000
睛彩篮球-HD,http://clnas.heylc.com:4022/rtp/239.49.8.42:8000
睛彩篮球-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.42:8000
睛彩青少-HD,http://114.222.8.67:8001/rtp/239.49.8.46:8000
睛彩青少-HD,http://dx.joygala.cn:8118/rtp/239.49.8.46:8000
睛彩青少-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.46:8000
睛彩青少-HD,http://clnas.heylc.com:4022/rtp/239.49.8.46:8000
睛彩青少-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.46:8000
聚鲨环球精选-HD,http://114.222.8.67:8001/rtp/239.49.8.123:8000
聚鲨环球精选-HD,http://dx.joygala.cn:8118/rtp/239.49.8.123:8000
聚鲨环球精选-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.123:8000
聚鲨环球精选-HD,http://clnas.heylc.com:4022/rtp/239.49.8.123:8000
聚鲨环球精选-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.123:8000
茶-HD,http://114.222.8.67:8001/rtp/239.49.0.146:8000
茶-HD,http://dx.joygala.cn:8118/rtp/239.49.0.146:8000
茶-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.146:8000
茶-HD,http://clnas.heylc.com:4022/rtp/239.49.0.146:8000
茶-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.146:8000
金鹰卡通-HD,http://114.222.8.67:8001/rtp/239.49.8.33:8000
金鹰卡通-HD,http://dx.joygala.cn:8118/rtp/239.49.8.33:8000
金鹰卡通-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.33:8000
金鹰卡通-HD,http://clnas.heylc.com:4022/rtp/239.49.8.33:8000
金鹰卡通-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.33:8000
金鹰纪实-HD,http://114.222.8.67:8001/rtp/239.49.8.79:8000
金鹰纪实-HD,http://dx.joygala.cn:8118/rtp/239.49.8.79:8000
金鹰纪实-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.79:8000
金鹰纪实-HD,http://clnas.heylc.com:4022/rtp/239.49.8.79:8000
金鹰纪实-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.79:8000
中国天气,http://114.222.8.67:8001/rtp/239.49.1.58:6000
中国天气,http://dx.joygala.cn:8118/rtp/239.49.1.58:6000
中国天气,http://j1900.silicaite.top:58888/rtp/239.49.1.58:6000
中国天气,http://clnas.heylc.com:4022/rtp/239.49.1.58:6000
中国天气,http://istoreos.sclvip.top:8787/rtp/239.49.1.58:6000
央广健康,http://114.222.8.67:8001/rtp/239.49.1.104:6000
央广健康,http://dx.joygala.cn:8118/rtp/239.49.1.104:6000
央广健康,http://j1900.silicaite.top:58888/rtp/239.49.1.104:6000
央广健康,http://clnas.heylc.com:4022/rtp/239.49.1.104:6000
央广健康,http://istoreos.sclvip.top:8787/rtp/239.49.1.104:6000
财富天下,http://114.222.8.67:8001/rtp/239.49.0.166:9322
财富天下,http://dx.joygala.cn:8118/rtp/239.49.0.166:9322
财富天下,http://j1900.silicaite.top:58888/rtp/239.49.0.166:9322
财富天下,http://clnas.heylc.com:4022/rtp/239.49.0.166:9322
财富天下,http://istoreos.sclvip.top:8787/rtp/239.49.0.166:9322
未分类,#genre#
4KSDR,http://114.222.8.67:8001/rtp/239.49.8.38:8632
4KSDR,http://dx.joygala.cn:8118/rtp/239.49.8.38:8632
4KSDR,http://j1900.silicaite.top:58888/rtp/239.49.8.38:8632
4KSDR,http://clnas.heylc.com:4022/rtp/239.49.8.38:8632
4KSDR,http://istoreos.sclvip.top:8787/rtp/239.49.8.38:8632
BESTV-Live1,http://114.222.8.67:8001/rtp/239.49.8.165:6000
BESTV-Live1,http://dx.joygala.cn:8118/rtp/239.49.8.165:6000
BESTV-Live1,http://j1900.silicaite.top:58888/rtp/239.49.8.165:6000
BESTV-Live1,http://clnas.heylc.com:4022/rtp/239.49.8.165:6000
BESTV-Live1,http://istoreos.sclvip.top:8787/rtp/239.49.8.165:6000
BESTV-Live2,http://114.222.8.67:8001/rtp/239.49.8.166:6000
BESTV-Live2,http://dx.joygala.cn:8118/rtp/239.49.8.166:6000
BESTV-Live2,http://j1900.silicaite.top:58888/rtp/239.49.8.166:6000
BESTV-Live2,http://clnas.heylc.com:4022/rtp/239.49.8.166:6000
BESTV-Live2,http://istoreos.sclvip.top:8787/rtp/239.49.8.166:6000
BESTV超级体育1,http://114.222.8.67:8001/rtp/239.49.8.163:6000
BESTV超级体育1,http://dx.joygala.cn:8118/rtp/239.49.8.163:6000
BESTV超级体育1,http://j1900.silicaite.top:58888/rtp/239.49.8.163:6000
BESTV超级体育1,http://clnas.heylc.com:4022/rtp/239.49.8.163:6000
BESTV超级体育1,http://istoreos.sclvip.top:8787/rtp/239.49.8.163:6000
BESTV超级体育2,http://114.222.8.67:8001/rtp/239.49.8.164:6000
BESTV超级体育2,http://dx.joygala.cn:8118/rtp/239.49.8.164:6000
BESTV超级体育2,http://j1900.silicaite.top:58888/rtp/239.49.8.164:6000
BESTV超级体育2,http://clnas.heylc.com:4022/rtp/239.49.8.164:6000
BESTV超级体育2,http://istoreos.sclvip.top:8787/rtp/239.49.8.164:6000
BESTV鼎级剧场(高清),http://114.222.8.67:8001/rtp/239.49.8.180:6000
BESTV鼎级剧场(高清),http://dx.joygala.cn:8118/rtp/239.49.8.180:6000
BESTV鼎级剧场(高清),http://j1900.silicaite.top:58888/rtp/239.49.8.180:6000
BESTV鼎级剧场(高清),http://clnas.heylc.com:4022/rtp/239.49.8.180:6000
BESTV鼎级剧场(高清),http://istoreos.sclvip.top:8787/rtp/239.49.8.180:6000
综合,#genre#
BesTV HD,http://114.222.8.67:8001/rtp/239.49.8.21:9136
BesTV HD,http://dx.joygala.cn:8118/rtp/239.49.8.21:9136
BesTV HD,http://j1900.silicaite.top:58888/rtp/239.49.8.21:9136
BesTV HD,http://clnas.heylc.com:4022/rtp/239.49.8.21:9136
BesTV HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.21:9136
标清,#genre#
CCTV-1-SD,http://114.222.8.67:8001/rtp/239.49.0.1:8000
CCTV-1-SD,http://dx.joygala.cn:8118/rtp/239.49.0.1:8000
CCTV-1-SD,http://j1900.silicaite.top:58888/rtp/239.49.0.1:8000
CCTV-1-SD,http://clnas.heylc.com:4022/rtp/239.49.0.1:8000
CCTV-1-SD,http://istoreos.sclvip.top:8787/rtp/239.49.0.1:8000
CCTV-10-SD,http://114.222.8.67:8001/rtp/239.49.1.10:6000
CCTV-10-SD,http://dx.joygala.cn:8118/rtp/239.49.1.10:6000
CCTV-10-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.10:6000
CCTV-10-SD,http://clnas.heylc.com:4022/rtp/239.49.1.10:6000
CCTV-10-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.10:6000
CCTV-11-SD,http://114.222.8.67:8001/rtp/239.49.1.11:6000
CCTV-11-SD,http://dx.joygala.cn:8118/rtp/239.49.1.11:6000
CCTV-11-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.11:6000
CCTV-11-SD,http://clnas.heylc.com:4022/rtp/239.49.1.11:6000
CCTV-11-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.11:6000
CCTV-12-SD,http://114.222.8.67:8001/rtp/239.49.1.12:6000
CCTV-12-SD,http://dx.joygala.cn:8118/rtp/239.49.1.12:6000
CCTV-12-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.12:6000
CCTV-12-SD,http://clnas.heylc.com:4022/rtp/239.49.1.12:6000
CCTV-12-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.12:6000
CCTV-13-SD,http://114.222.8.67:8001/rtp/239.49.1.13:6000
CCTV-13-SD,http://dx.joygala.cn:8118/rtp/239.49.1.13:6000
CCTV-13-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.13:6000
CCTV-13-SD,http://clnas.heylc.com:4022/rtp/239.49.1.13:6000
CCTV-13-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.13:6000
CCTV-14-SD,http://114.222.8.67:8001/rtp/239.49.1.14:6000
CCTV-14-SD,http://dx.joygala.cn:8118/rtp/239.49.1.14:6000
CCTV-14-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.14:6000
CCTV-14-SD,http://clnas.heylc.com:4022/rtp/239.49.1.14:6000
CCTV-14-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.14:6000
CCTV-15-SD,http://114.222.8.67:8001/rtp/239.49.1.15:6000
CCTV-15-SD,http://dx.joygala.cn:8118/rtp/239.49.1.15:6000
CCTV-15-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.15:6000
CCTV-15-SD,http://clnas.heylc.com:4022/rtp/239.49.1.15:6000
CCTV-15-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.15:6000
超高清,#genre#
CCTV-16奥林匹克-SDR,http://114.222.8.67:8001/rtp/239.49.0.109:8000
CCTV-16奥林匹克-SDR,http://dx.joygala.cn:8118/rtp/239.49.0.109:8000
CCTV-16奥林匹克-SDR,http://j1900.silicaite.top:58888/rtp/239.49.0.109:8000
CCTV-16奥林匹克-SDR,http://clnas.heylc.com:4022/rtp/239.49.0.109:8000
CCTV-16奥林匹克-SDR,http://istoreos.sclvip.top:8787/rtp/239.49.0.109:8000
标清,#genre#
CCTV-17-SD,http://114.222.8.67:8001/rtp/239.49.1.7:6000
CCTV-17-SD,http://dx.joygala.cn:8118/rtp/239.49.1.7:6000
CCTV-17-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.7:6000
CCTV-17-SD,http://clnas.heylc.com:4022/rtp/239.49.1.7:6000
CCTV-17-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.7:6000
CCTV-2-SD,http://114.222.8.67:8001/rtp/239.49.1.2:6000
CCTV-2-SD,http://dx.joygala.cn:8118/rtp/239.49.1.2:6000
CCTV-2-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.2:6000
CCTV-2-SD,http://clnas.heylc.com:4022/rtp/239.49.1.2:6000
CCTV-2-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.2:6000
CCTV-3-SD,http://114.222.8.67:8001/rtp/239.49.1.3:6000
CCTV-3-SD,http://dx.joygala.cn:8118/rtp/239.49.1.3:6000
CCTV-3-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.3:6000
CCTV-3-SD,http://clnas.heylc.com:4022/rtp/239.49.1.3:6000
CCTV-3-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.3:6000
CCTV-4-SD,http://114.222.8.67:8001/rtp/239.49.1.4:6000
CCTV-4-SD,http://dx.joygala.cn:8118/rtp/239.49.1.4:6000
CCTV-4-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.4:6000
CCTV-4-SD,http://clnas.heylc.com:4022/rtp/239.49.1.4:6000
CCTV-4-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.4:6000
CCTV-5-SD,http://114.222.8.67:8001/rtp/239.49.1.5:6000
CCTV-5-SD,http://dx.joygala.cn:8118/rtp/239.49.1.5:6000
CCTV-5-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.5:6000
CCTV-5-SD,http://clnas.heylc.com:4022/rtp/239.49.1.5:6000
CCTV-5-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.5:6000
CCTV-6-SD,http://114.222.8.67:8001/rtp/239.49.1.6:6000
CCTV-6-SD,http://dx.joygala.cn:8118/rtp/239.49.1.6:6000
CCTV-6-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.6:6000
CCTV-6-SD,http://clnas.heylc.com:4022/rtp/239.49.1.6:6000
CCTV-6-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.6:6000
CCTV-7-SD,http://114.222.8.67:8001/rtp/239.49.8.126:8000
CCTV-7-SD,http://dx.joygala.cn:8118/rtp/239.49.8.126:8000
CCTV-7-SD,http://j1900.silicaite.top:58888/rtp/239.49.8.126:8000
CCTV-7-SD,http://clnas.heylc.com:4022/rtp/239.49.8.126:8000
CCTV-7-SD,http://istoreos.sclvip.top:8787/rtp/239.49.8.126:8000
CCTV-8-SD,http://114.222.8.67:8001/rtp/239.49.1.8:6000
CCTV-8-SD,http://dx.joygala.cn:8118/rtp/239.49.1.8:6000
CCTV-8-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.8:6000
CCTV-8-SD,http://clnas.heylc.com:4022/rtp/239.49.1.8:6000
CCTV-8-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.8:6000
其他,#genre#
CCTV1-SD,http://114.222.8.67:8001/rtp/239.49.0.91:8000
CCTV1-SD,http://dx.joygala.cn:8118/rtp/239.49.0.91:8000
CCTV1-SD,http://j1900.silicaite.top:58888/rtp/239.49.0.91:8000
CCTV1-SD,http://clnas.heylc.com:4022/rtp/239.49.0.91:8000
CCTV1-SD,http://istoreos.sclvip.top:8787/rtp/239.49.0.91:8000
CCTV1-SD,http://114.222.8.67:8001/rtp/239.49.1.89:8000
CCTV1-SD,http://dx.joygala.cn:8118/rtp/239.49.1.89:8000
CCTV1-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.89:8000
CCTV1-SD,http://clnas.heylc.com:4022/rtp/239.49.1.89:8000
CCTV1-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.89:8000
CCTV15-HD,http://114.222.8.67:8001/rtp/239.49.8.97:8000
CCTV15-HD,http://dx.joygala.cn:8118/rtp/239.49.8.97:8000
CCTV15-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.97:8000
CCTV15-HD,http://clnas.heylc.com:4022/rtp/239.49.8.97:8000
CCTV15-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.97:8000
CCTV1（原先锋乒羽）-SD,http://114.222.8.67:8001/rtp/239.49.0.145:8000
CCTV1（原先锋乒羽）-SD,http://dx.joygala.cn:8118/rtp/239.49.0.145:8000
CCTV1（原先锋乒羽）-SD,http://j1900.silicaite.top:58888/rtp/239.49.0.145:8000
CCTV1（原先锋乒羽）-SD,http://clnas.heylc.com:4022/rtp/239.49.0.145:8000
CCTV1（原先锋乒羽）-SD,http://istoreos.sclvip.top:8787/rtp/239.49.0.145:8000
超高清,#genre#
CCTV4K-SDR,http://114.222.8.67:8001/rtp/239.49.0.82:8000
CCTV4K-SDR,http://dx.joygala.cn:8118/rtp/239.49.0.82:8000
CCTV4K-SDR,http://j1900.silicaite.top:58888/rtp/239.49.0.82:8000
CCTV4K-SDR,http://clnas.heylc.com:4022/rtp/239.49.0.82:8000
CCTV4K-SDR,http://istoreos.sclvip.top:8787/rtp/239.49.0.82:8000
其他,#genre#
CCTV5-HD,http://114.222.8.67:8001/rtp/239.49.8.96:8000
CCTV5-HD,http://dx.joygala.cn:8118/rtp/239.49.8.96:8000
CCTV5-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.96:8000
CCTV5-HD,http://clnas.heylc.com:4022/rtp/239.49.8.96:8000
CCTV5-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.96:8000
未分类,#genre#
CCTV5-标清2?,http://114.222.8.67:8001/rtp/239.49.1.192:6000
CCTV5-标清2?,http://dx.joygala.cn:8118/rtp/239.49.1.192:6000
CCTV5-标清2?,http://j1900.silicaite.top:58888/rtp/239.49.1.192:6000
CCTV5-标清2?,http://clnas.heylc.com:4022/rtp/239.49.1.192:6000
CCTV5-标清2?,http://istoreos.sclvip.top:8787/rtp/239.49.1.192:6000
CCTV5-标清?,http://114.222.8.67:8001/rtp/239.49.1.190:6000
CCTV5-标清?,http://dx.joygala.cn:8118/rtp/239.49.1.190:6000
CCTV5-标清?,http://j1900.silicaite.top:58888/rtp/239.49.1.190:6000
CCTV5-标清?,http://clnas.heylc.com:4022/rtp/239.49.1.190:6000
CCTV5-标清?,http://istoreos.sclvip.top:8787/rtp/239.49.1.190:6000
CCTV文化精品,http://114.222.8.67:8001/rtp/239.49.0.156:9242
CCTV文化精品,http://dx.joygala.cn:8118/rtp/239.49.0.156:9242
CCTV文化精品,http://j1900.silicaite.top:58888/rtp/239.49.0.156:9242
CCTV文化精品,http://clnas.heylc.com:4022/rtp/239.49.0.156:9242
CCTV文化精品,http://istoreos.sclvip.top:8787/rtp/239.49.0.156:9242
标清,#genre#
CETV-2-SD,http://114.222.8.67:8001/rtp/239.49.0.71:8560
CETV-2-SD,http://dx.joygala.cn:8118/rtp/239.49.0.71:8560
CETV-2-SD,http://j1900.silicaite.top:58888/rtp/239.49.0.71:8560
CETV-2-SD,http://clnas.heylc.com:4022/rtp/239.49.0.71:8560
CETV-2-SD,http://istoreos.sclvip.top:8787/rtp/239.49.0.71:8560
CETV-4-SD,http://114.222.8.67:8001/rtp/239.49.0.72:8568
CETV-4-SD,http://dx.joygala.cn:8118/rtp/239.49.0.72:8568
CETV-4-SD,http://j1900.silicaite.top:58888/rtp/239.49.0.72:8568
CETV-4-SD,http://clnas.heylc.com:4022/rtp/239.49.0.72:8568
CETV-4-SD,http://istoreos.sclvip.top:8787/rtp/239.49.0.72:8568
CGTN-英语-SD,http://114.222.8.67:8001/rtp/239.49.1.9:6000
CGTN-英语-SD,http://dx.joygala.cn:8118/rtp/239.49.1.9:6000
CGTN-英语-SD,http://j1900.silicaite.top:58888/rtp/239.49.1.9:6000
CGTN-英语-SD,http://clnas.heylc.com:4022/rtp/239.49.1.9:6000
CGTN-英语-SD,http://istoreos.sclvip.top:8787/rtp/239.49.1.9:6000
未分类,#genre#
DOGTV标清,http://114.222.8.67:8001/rtp/239.49.1.77:6000
DOGTV标清,http://dx.joygala.cn:8118/rtp/239.49.1.77:6000
DOGTV标清,http://j1900.silicaite.top:58888/rtp/239.49.1.77:6000
DOGTV标清,http://clnas.heylc.com:4022/rtp/239.49.1.77:6000
DOGTV标清,http://istoreos.sclvip.top:8787/rtp/239.49.1.77:6000
辽宁,#genre#
GTV游戏竞技,http://114.222.8.67:8001/rtp/239.49.0.162:9290
GTV游戏竞技,http://dx.joygala.cn:8118/rtp/239.49.0.162:9290
GTV游戏竞技,http://j1900.silicaite.top:58888/rtp/239.49.0.162:9290
GTV游戏竞技,http://clnas.heylc.com:4022/rtp/239.49.0.162:9290
GTV游戏竞技,http://istoreos.sclvip.top:8787/rtp/239.49.0.162:9290
未分类,#genre#
NBS南京新闻综合,http://114.222.8.67:8001/rtp/239.49.1.158:6000
NBS南京新闻综合,http://dx.joygala.cn:8118/rtp/239.49.1.158:6000
NBS南京新闻综合,http://j1900.silicaite.top:58888/rtp/239.49.1.158:6000
NBS南京新闻综合,http://clnas.heylc.com:4022/rtp/239.49.1.158:6000
NBS南京新闻综合,http://istoreos.sclvip.top:8787/rtp/239.49.1.158:6000
港澳台,#genre#
SUNTV阳光卫视,http://114.222.8.67:8001/rtp/239.49.1.156:6000
SUNTV阳光卫视,http://dx.joygala.cn:8118/rtp/239.49.1.156:6000
SUNTV阳光卫视,http://j1900.silicaite.top:58888/rtp/239.49.1.156:6000
SUNTV阳光卫视,http://clnas.heylc.com:4022/rtp/239.49.1.156:6000
SUNTV阳光卫视,http://istoreos.sclvip.top:8787/rtp/239.49.1.156:6000
未分类,#genre#
max极速汽车-BESTV,http://114.222.8.67:8001/rtp/239.49.1.119:6000
max极速汽车-BESTV,http://dx.joygala.cn:8118/rtp/239.49.1.119:6000
max极速汽车-BESTV,http://j1900.silicaite.top:58888/rtp/239.49.1.119:6000
max极速汽车-BESTV,http://clnas.heylc.com:4022/rtp/239.49.1.119:6000
max极速汽车-BESTV,http://istoreos.sclvip.top:8787/rtp/239.49.1.119:6000
max极速汽车2?,http://114.222.8.67:8001/rtp/239.49.1.178:6000
max极速汽车2?,http://dx.joygala.cn:8118/rtp/239.49.1.178:6000
max极速汽车2?,http://j1900.silicaite.top:58888/rtp/239.49.1.178:6000
max极速汽车2?,http://clnas.heylc.com:4022/rtp/239.49.1.178:6000
max极速汽车2?,http://istoreos.sclvip.top:8787/rtp/239.49.1.178:6000
上海,#genre#
七彩戏剧,http://114.222.8.67:8001/rtp/239.49.1.175:6000
七彩戏剧,http://dx.joygala.cn:8118/rtp/239.49.1.175:6000
七彩戏剧,http://j1900.silicaite.top:58888/rtp/239.49.1.175:6000
七彩戏剧,http://clnas.heylc.com:4022/rtp/239.49.1.175:6000
七彩戏剧,http://istoreos.sclvip.top:8787/rtp/239.49.1.175:6000
标清,#genre#
